id,mstarId,name,isin
23674,F00000Z8JD,Invesco India Dynamic Equity Fund Direct Plan Dividend Reinvestment,INF205K01LM7
23675,F00000Z8JE,Invesco India Dynamic Equity Fund Dividend Reinvestment,INF205K01221
23676,F00000Z8OF,L&T Balanced Advantage Fund Direct Plan Dividend Reinvestment Option,INF917K01IL5
23677,F00000Z8OG,L&T Balanced Advantage Fund Dividend Reinvestment,INF917K01KX6
23682,F00000Z8V8,Principal Balanced Advantage Fund Direct Monthly Dividend Reinvestment,INF173K01FG1
23683,F00000Z8V7,Principal Balanced Advantage Monthly Dividend Reinvestment,INF173K01569
23684,F00000Z90P,SBI Dynamic Asset Allocation Direct Dividend Reinvestment,INF200KA1697
23685,F00000Z90Q,SBI Dynamic Asset Allocation Regular Dividend Reinvestment,INF200KA1663
23688,F00000Z7E3,Axis Equity Saver Fund Direct Plan Monthly Dividend Reinvestment,INF846K01VL9
23689,F00000Z7E4,Axis Equity Saver Fund Direct Plan Quarterly Dividend Reinvestment,INF846K01VN5
23691,F00000Z7E6,Axis Equity Saver Fund Regular Plan Monthly Dividend Reinvestment,INF846K01VQ8
23692,F00000Z7E7,Axis Equity Saver Fund Regular Plan Quarterly Dividend Reinvestment,INF846K01VS4
23705,F00000Z817,HDFC Equity Savings Fund -Direct Plan Dividend Reinvestment Option,INF179K01XR8
23706,F00000Z86D,ICICI Prudential Equity Savings Fund Direct Half Yearly Dividend Reinvestment,INF109KA17J6
23707,F00000Z86E,ICICI Prudential Equity Savings Fund Direct Monthly Dividend Reinvestment,INF109KA15J0
23708,F00000Z86F,ICICI Prudential Equity Savings Fund Direct Quarterly Dividend Reinvestment,INF109KA16J8
23709,F00000Z86G,ICICI Prudential Equity Savings Fund Half Yearly Dividend Reinvestment,INF109KA10J1
23710,F00000Z86H,ICICI Prudential Equity Savings Fund Monthly Dividend Reinvestment,INF109KA18I6
23711,F00000Z86I,ICICI Prudential Equity Savings Fund Quarterly Dividend Reinvestment,INF109KA19I4
23712,F00000Z8CV,IDFC Equity Savings Fund Regular Plan Annual Dividend Reinvestment,INF194KA1XX2
23713,F00000Z8CT,IDFC Equity Savings Fund Direct Plan Annual Dividend Reinvestment,INF194KA1YA8
23716,F00000Z8OL,L&T Equity Savings Direct Plan Quarterly Dividend Reinvestment,INF917K01GC8
23717,F00000Z8OM,L&T Equity Savings Monthly Dividend Reinvestment,INF917K01973
23718,F00000Z8ON,L&T Equity Savings Quarterly Dividend Reinvestment,INF917K01999
23719,F00000Z8RT,Mahindra Manulife Equity Savings Dhan Sanchay Yojana Direct Plan Dividend Reinvestment,INF174V01200
23720,F00000Z8RU,Mahindra Manulife Equity Savings Dhan Sanchay Yojana Regular Plan Dividend Reinvestment,INF174V01176
23721,F00000Z8UJ,Principal Equity Savings Direct Plan Dividend Reinvestment Option Monthly,INF173K01HD4
23722,F00000Z8UL,Principal Equity Savings Monthly Dividend Reinvestment,INF173K01254
23723,F00000Z8UM,Principal Equity Savings Quarterly Dividend Reinvestment,INF173K01270
23724,F00000Z8UK,Principal Equity Savings Direct Plan Dividend Reinvestment Option Quarterly,INF173K01HG7
23725,F00000Z8WC,Nippon India Equity Savings Direct Quarterly Dividend Reinvestment Option,INF204KA1X27
23726,F00000Z8WA,Nippon India Equity Savings Direct Dividend Reinvestment Option,INF204KA1X01
23727,F00000Z8WB,Nippon India Equity Savings Direct Monthly Dividend Reinvestment Option,INF204KA1X43
23728,F00000Z8WD,Nippon India Equity Savings Dividend Reinvestment Option,INF204KA1W28
23729,F00000Z8WE,Nippon India Equity Savings Monthly Dividend Reinvestment Option,INF204KA1W69
23731,F00000Z90V,SBI Equity Savings Direct Monthly Dividend Reinvestment,INF200KA1DH9
23732,F00000Z90W,SBI Equity Savings Direct Quarterly Dividend Reinvestment,INF200KA1DJ5
23733,F00000Z90X,SBI Equity Savings Regular Quarterly Dividend Reinvestment,INF200KA1DC0
23734,F00000Z90Y,SBI Equity Savings Regular Monthly Dividend Reinvestment,INF200KA1DE6
23735,F00000Z97U,Tata Equity Savings Regular Periodic Dividend Reinvestment,INF277K01915
23736,F00000Z97R,Tata Equity Savings Direct Plan Monthly Dividend Reinvestment,INF277K01QJ1
23737,F00000Z97T,Tata Equity Savings Regular Monthly Dividend Reinvestment,INF277K01899
23738,F00000Z97S,Tata Equity Savings Direct Plan Periodic Dividend Reinvestment,INF277K01QL7
23739,F00000Z7FA,Axis Triple Advantage Fund Direct Plan Dividend Reinvestment Option,INF846K01EU6
23740,F00000Z7FB,Axis Triple Advantage Dividend Reinvestment,INF846K01784
23741,F00000Z7WG,Edelweiss Aggressive Hybrid A Dividend Reinvestment,INF754K01186
23742,F00000Z7WI,Edelweiss Aggressive Hybrid -Direct Plan-Dividend Reinvestment Option,INF754K01CC4
23744,F00000Z8SS,Essel 3 in 1 Fund Direct Plan Dividend Reinvestment Option Monthly Dividend Reinvestment,INF959L01569
23745,F00000Z8ST,Essel 3 in 1 Fund Direct Plan Dividend Reinvestment Option Quarterly Dividend Reinvestment,INF959L01585
23746,F00000Z8SU,Essel 3 in 1 Fund Monthly Dividend Reinvestment,INF959L01049
23747,F00000Z8SV,Essel 3 in 1 Fund Quarterly Dividend Reinvestment,INF959L01056
23749,F00000Z82O,HDFC Multi - Asset-Direct Plan Dividend Reinvestment Option,INF179K01XU2
23750,F00000Z869,ICICI Prudential Multi-Asset Fund Direct Plan Dividend Reinvestment,INF109K014K7
23752,F00000Z920,SBI Multi Asset Allocation Fund Direct Plan Monthly Dividend Reinvestment,INF200K01UB2
23753,F00000Z924,SBI Multi Asset Allocation Fund Monthly Dividend Reinvestment,INF200K01826
23754,F00000Z922,SBI Multi Asset Allocation Fund Direct Plan Annual Dividend Reinvestment,INF200K01TY6
23755,F00000Z923,SBI Multi Asset Allocation Fund Regular Annual Dividend Reinvestment,INF200K01792
23756,F00000Z921,SBI Multi Asset Allocation Fund Direct Plan Quarterly Dividend Reinvestment,INF200K01UD8
23757,F00000Z925,SBI Multi Asset Allocation Fund Regular Quarterly Dividend Reinvestment,INF200K01842
23760,F00000Z9E1,UTI Multi Asset Fund Regular Plan Dividend Reinvestment,INF789F01AO9
23761,F00000Z9E0,UTI Multi Asset Fund Dividend Reinvestment Option-Direct,INF789F01VD8
23765,F00000Z7HH,Aditya Birla Sun Life Dynamic Bond Fund Regular Plan Monthly Dividend Reinvestment,INF209K01801
23767,F00000Z7I8,Aditya Birla Sun Life Income Fund Dividend Reinvestment Direct Plan,INF209KA1WL2
23768,F00000Z7IA,Aditya Birla Sun Life Income Fund Dividend Reinvestment Regular Plan,
23775,F00000PE6J,Aditya Birla Sun Life Regular Savings Fund Monthly Payment-Direct Plan,INF209K01XJ0
23778,F00000Z7J4,Aditya Birla Sun Life Short Term Fund Dividend Reinvestment Direct Plan,INF209K01XL6
23780,F00000Z7J5,Aditya Birla Sun Life Short Term Fund Quarterly Dividend Reinvestment Direct Plan,
23781,F00000Z7JL,Aditya Birla Sun Life Banking & PSU Debt Fund Dividend Reinvestment Direct Plan,
23784,F00000Z8BI,IDBI Dynamic Bond Fund Quarterly Dividend Reinvestment,INF397L01612
23785,F00000Z8C9,IDBI Short Term Bond Monthly Dividend Reinvestment,INF397L01414
23786,F00000Z8C7,IDBI Short Term Bond Fund Monthly Direct Dividend Reinvestment,INF397L01BI9
23787,F00000Z8CA,IDBI Short Term Bond Weekly Dividend Reinvestment,INF397L01448
23788,F00000Z8C8,IDBI Short Term Bond Fund Direct Weekly Dividend Reinvestment,INF397L01BL3
23791,F00000Z8CH,IDBI Ultra Short Term Monthly Dividend Reinvestment,INF397L01703
23792,F00000Z8CD,IDBI Ultra Short Term Fund Direct Monthly Dividend Reinvestment,INF397L01AR2
23793,F00000Z8CI,IDBI Ultra Short Term Weekly Dividend Reinvestment,INF397L01729
23794,F00000Z8CE,IDBI Ultra Short Term Fund Direct Weekly Dividend Reinvestment,INF397L01AT8
23796,F00000Z8ME,JM Short Term Fund (Direct) Dividend Reinvestment Option,INF192K01DY9
23801,F00000Z8MM,Kotak Banking and PSU Debt Monthly Direct Dividend Reinvestment,INF174K01KL9
23804,F000010EVA,Kotak Bond Short Term Plan - Direct Plan - Normal Dividend Reinvestment,INF174K01Z22
23806,F00000Z8NE,Kotak Credit Risk Annual Dividend Reinvestment,INF174K01EF4
23807,F00000Z8NA,Kotak Credit Risk Fund Annual Dividend Reinvestment Direct,INF174K01MH3
23808,F00000Z8NF,Kotak Credit Risk Monthly Dividend Reinvestment,INF174K01EB3
23809,F00000Z8NB,Kotak Credit Risk Fund Monthly Dividend Reinvestment Direct,INF174K01MD2
23810,F00000Z8NG,Kotak Credit Risk Quarterly Dividend Reinvestment,INF174K01ED9
23812,F00000Z8NH,Kotak Credit Risk Weekly Dividend Reinvestment,INF174K01DZ4
23814,F00000Z8NS,Kotak Debt Hybrid Monthly Dividend Reinvestment,INF174K01401
23815,F00000Z8NT,Kotak Debt Hybrid Quarterly Dividend Reinvestment,INF174K01427
23817,F00000Z8N4,Kotak Dynamic Bond Quarterly Dividend Reinvestment,INF174K01IZ3
23819,F00000Z8NQ,Kotak Medium Term Regular Quarterly Dividend Reinvestment,INF174K01VO0
23821,F00000ZBY1,Nippon India Interval Fund Annual Interval Fund Series-I- Dividend Reinvestment,
23822,F00000ZBY2,Nippon India Interval Fund Annual Interval Fund Series-I- Retail - Dividend Reinvestment,
23823,F00000ZBXO,Nippon India Interval Fund-Monthly Interval Fund-Series-I- Dividend Reinvestment,
23825,F00000ZBXN,Nippon India Interval Fund-Monthly Interval Fund-Series-I- Direct Plan - Dividend Reinvestment,
23826,F00000ZBXR,Nippon India Interval Fund-Monthly Interval Fund-Series-II- Dividend Reinvestment,
23829,F00000ZBXX,Nippon India Interval Fund-Quarterly Interval Fund-Series-II- Dividend Reinvestment,
23830,F00000ZBXW,Nippon India Interval Fund-Quarterly Interval Fund-Series-II- Direct Plan - Dividend Reinvestment,
23832,F00000ZBXU,Nippon India Interval Fund-Quarterly Interval Fund-Series-I- Dividend Reinvestment,
23833,F00000ZBXV,Nippon India Interval Fund-Quarterly Interval Fund-Series-I- Institutional Dividend Reinvestment,
23834,F00000ZBXZ,Nippon India Interval Fund-Quarterly Interval Fund-Series-III- Dividend Reinvestment,
23835,F00000ZBY0,Nippon India Interval Fund-Quarterly Interval Fund-Series-III- Institutional Dividend Reinvestment,
23836,F00000ZBXY,Nippon India Interval Fund-Quarterly Interval Fund-Series-III- Direct Plan - Dividend Reinvestment,
23837,F00000ZBY3,Nippon India Yearly Interval Series 1 Direct Dividend Reinvestment,
23838,F00000ZBY4,Nippon India Yearly Interval Series 1 Regular Dividend Reinvestment,
23842,F00000Z946,Sundaram Corporate Bond Fund Direct Plan Quarterly Dividend Reinvestment Option,INF903J01NV6
23843,F00000Z947,Sundaram Corporate Bond Fund Direct Plan Annual Dividend Reinvestment Option,INF903J01OZ5
23844,F00000Z93P,Sundaram Banking & PSU Debt Fund Monthly Dividend Reinvestment,
23845,F00000Z93N,Sundaram Banking & PSU Debt Fund Direct Plan Monthly Dividend Reinvestment Option,INF903J01PE7
23849,F00000Z93Q,Sundaram Banking & PSU Debt Fund Regular Monthly Dividend Reinvestment,INF903J01IR4
23850,F00000Z945,Sundaram Corporate Bond Fund Direct Plan Monthly Dividend Reinvestment Option,INF903J01NT0
23852,F00000Z94C,Sundaram Corporate Bond Fund Annual Dividend Reinvestment,INF903J01IE2
23853,F00000Z948,Sundaram Corporate Bond Fund- Half Yearly Dividend Reinvestment,INF903J01ID4
23854,F00000Z94A,Sundaram Corporate Bond Fund Monthly Dividend Reinvestment,INF903J01IB8
23855,F00000Z94B,Sundaram Corporate Bond Fund Quarterly Dividend Reinvestment,INF903J01IC6
23865,F00000Z8BT,IDBI Liquid Monthly Dividend Reinvestment,INF397L01968
23866,F00000Z8BR,IDBI Liquid Fund Direct Monthly Dividend Reinvestment,INF397L01AJ9
23869,F00000Z8BU,IDBI Liquid Weekly Dividend Reinvestment,INF397L01943
23870,F00000Z8BS,IDBI Liquid Fund Direct Weekly Dividend Reinvestment,INF397L01AL5
23874,F00000ZC8M,Kotak Money Market Monthly Dividend Reinvestment Direct,INF174K01MX0
23888,F00000Z7EE,Axis Gold Fund Direct Plan Dividend Reinvestment option,INF846K01DR4
23892,F00000Z7YB,Franklin India Dynamic Asst Allo Fund Of Funds Direct Dividend Reinvestment,INF090I01HU8
23894,F00000Z7Z5,Franklin India Life Stage Fund Of Funds The 20S Plan Direct Dividend Reinvestment,INF090I01HX2
23895,F00000Z7Z7,Franklin India Life Stage Fund Of Funds The 30S Plan Direct Dividend Reinvestment,INF090I01IA8
23896,F00000Z7Z9,Franklin India Life Stage Fund Of Funds The 40S Plan Direct Dividend Reinvestment,INF090I01ID2
23897,F00000Z7ZB,Franklin India Life Stage Fund Of Funds The 50S Plus Direct Dividend Reinvestment,INF090I01IG5
23898,F00000Z7ZD,Franklin India Life Stage Fund Of Funds The 50S Plus Floating Rate Plan Direct Dividend Reinvestment,INF090I01JN9
23899,F00000Z7ZK,Franklin India Multi Asset Solution Fund Dividend Reinvestment Plan,INF090I01LG9
23900,F00000Z7ZJ,Franklin India Multi Asset Solution Fund Dividend Reinvestment Plan Direct,INF090I01LJ3
23903,F00000Z84L,ICICI Prudential Debt Management Fund(FOF) Direct Plan Dividend Reinvestment,INF109K01X65
23908,F00000Z84N,ICICI Prudential Passive Strategy Fund(FOF) Direct Plan Dividend Reinvestment,INF109K01W41
23910,F00000Z89F,ICICI Prudential Regular Gold Savings Fund(FOF) Direct Plan Dividend Reinvestment,INF109K01U84
23911,F00000Z89G,ICICI Prudential Regular Gold Savings Fund(FOF) Dividend Reinvestment,INF109K01TL6
23914,F00000Z8CL,IDFC All Seasons Bond Fund-Direct Plan-Quarterly Dividend Reinvestment,INF194K01V30
23922,F00000Z8CK,IDFC All Seasons Bond Fund Direct Plan Periodic Dividend Reinvestment,INF194KA1TV4
23923,F00000Z8CP,IDFC All Seasons Bond Fund Regular Plan Periodic Dividend Reinvestment,
23924,F00000Z8CZ,IDFC Asset Allocation Fund Of Fund Aggressive Plan Direct Plan Dividend Reinvestment,INF194K013B4
23926,F00000Z8D1,IDFC Asset Allocation Fund Of Fund Conservative Plan Direct Plan Dividend Reinvestment,INF194K017A7
23927,F00000Z8D2,IDFC Asset Allocation Fund Of Fund Conservative Plan Regular Plan Dividend Reinvestment,INF194K01995
23928,F00000Z9E7,IDFC Asset Allocation Fund Of Fund-Moderate Plan-Direct Plan-Dividend Reinvestment,INF194K010B0
23929,F00000Z8D3,IDFC Asset Allocation Fund Of Fund Moderate Plan Regular Plan Dividend Reinvestment,INF194K01AC7
23930,F00000Z8JL,Invesco India Gold Fund Direct Plan Dividend Reinvestment,INF205K01NI1
23932,F00000Z8VB,Quantum Equity FoF Direct Dividend Reinvestment,INF082J01119
23933,F00000Z8VC,Quantum Equity Fund of Funds Regular Plan Dividend Reinvestment Option,INF082J01291
23934,F00000Z8WS,Nippon India Gold Savings Fund Direct Plan Dividend Reinvestment Option,INF204K01YE0
23935,F00000Z8WT,Nippon India Gold Savings Fund Dividend Reinvestment,INF204K01KP5
23936,F00000Z911,SBI Gold Direct Plan Dividend Reinvestment,INF200K01RO1
23937,F00000Z912,SBI Gold Dividend Reinvestment,INF200K01HC7
23938,F00000Z7TC,DSP Global Allocation Fund Direct Dividend Reinvestment,INF740K01Z68
23939,F00000Z7TD,DSP Global Allocation Fund Regular Dividend Reinvestment,INF740K01Z35
23940,F00000Z7UV,DSP US Flexible Equity Fund Direct Plan Dividend Reinvestment,INF740K01OI5
23941,F00000Z7UX,DSP World Agriculture Fund Direct Plan Dividend Reinvestment,INF740K01OF1
23942,F00000Z7UZ,DSP World Energy Fund Direct Plan Dividend Reinvestment,INF740K01PD3
23943,F00000Z7V0,DSP World Energy Dividend Reinvestment,INF740K01292
23944,F00000Z7V1,DSP World Gold Fund Direct Plan Dividend Reinvestment,INF740K01PA9
23945,F00000Z7V2,DSP World Gold Fund Dividend Reinvestment,INF740K01268
23946,F00000Z7V3,DSP World Mining Fund Direct Plan Dividend Reinvestment,INF740K01PG6
23947,F00000Z7V4,DSP World Mining Dividend Reinvestment,INF740K01748
23950,F00000Z7Y2,Franklin India Feeder Franklin U.S. Opportunities Fund Dividend Reinvestment,INF090I01EU5
23951,F00000Z7Y1,Franklin India Feeder Franklin U.S. Opportunities Fund Direct Dividend Reinvestment,INF090I01JQ2
23954,F00000Z83B,HSBC Brazil Fund Direct Dividend Reinvestment,INF336L01BX6
23955,F00000Z83C,HSBC Brazil Fund Dividend Reinvestment,INF336L01180
23956,F00000Z83L,HSBC Global Emerging Markets Fund Dividend Reinvestment Direct,
23958,F00000Z877,ICICI Prudential Global Stable Equity Fund(FOF) Direct Dividend Reinvestment,INF109KA1CF7
23959,F00000Z878,ICICI Prudential Global Stable Equity Fund(FOF) Dividend Reinvestment,INF109KA1CC4
23962,F00000Z8K5,Invesco India Feeder - Invesco Pan European Equity Fund Direct Dividend Reinvestment,INF205K01A40
23963,F00000Z8K6,Invesco India Feeder - Invesco Pan European Equity Fund Regular Dividend Reinvestment,INF205K01A16
23964,F00000Z8UN,Principal Global Opportunities Fund- Direct Plan Dividend Reinvestment Option,INF173K01FK3
23965,F00000Z8UO,Principal Global Opportunities Fund Dividend Reinvestment,INF173K01CR5
23966,F00000Z94F,Sundaram Global Brand Fund Direct Plan Dividend Reinvestment Option,INF903J01OA8
23967,F00000Z94G,Sundaram Global Brand Fund Dividend Reinvestment,INF903J01EZ6
23968,F00000Z7YZ,Franklin India Index Fund Nifty Plan Direct Dividend Reinvestment,INF090I01GR6
1005202,F0000148SR,Motilal Oswal Large and Midcap Fund Regular Dividend Reinvestment,INF247L01973
23972,F00000Z89D,ICICI Prudential Nifty Next 50 Index Fund Direct Plan Dividend Reinvestment,INF109K01Y72
23973,F00000Z89E,ICICI Prudential Nifty Next 50 Index Fund Dividend Reinvestment,INF109K01IE4
23974,F00000Z8FU,IDFC Nifty Fund Direct Plan Dividend Reinvestment,INF194K013A6
23975,F00000Z8FT,IDFC Nifty Fund Dividend Reinvestment,INF194K01938
23976,F00000Z8QR,LIC MF Index Fund-Nifty-Direct Plan Dividend Reinvestment Option,INF767K01FH8
23977,F00000Z8QS,LIC MF Index Nifty Dividend Reinvestment,INF767K01147
23978,F00000Z8QT,LIC MF Index Fund-Sensex-Direct Plan Dividend Reinvestment Option,INF767K01FK2
23979,F00000Z8QU,LIC MF Index Sensex Dividend Reinvestment,INF767K01113
23980,F00000Z8UV,Principal Nifty 100 Equal Weight Fund Direct Plan Dividend Reinvestment Option,INF173K01EX9
23981,F00000Z8UW,Principal Nifty 100 Equal Weight Fund Dividend Reinvestment,INF173K01AI8
23982,F00000Z8X7,Nippon India Index Fund Nifty Plan Direct Plan Half Yearly Dividend Reinvestment Plan,INF204K01H51
23983,F00000Z8X8,Nippon India Index Fund Nifty Plan Direct Plan Quarterly Dividend Reinvestment Plan,INF204K01H77
23984,F00000Z8X6,Nippon India Index Fund Nifty Plan Direct Plan Annual Dividend Reinvestment Plan,INF204K01H28
23985,F00000Z8XA,Nippon India Index Fund Nifty Plan Quarterly Dividend Reinvestment,INF204K01IJ2
23986,F00000Z8X5,Nippon India Index Fund Nifty Plan Annual Dividend Reinvestment,INF204K01IL8
23987,F00000Z8X9,Nippon India Index Fund Nifty Plan Half Yearly Dividend Reinvestment,INF204K01IK0
23988,F00000Z8XB,Nippon India Index Fund Sensex Plan Annual Dividend Reinvestment,INF204K01IT1
23989,F00000Z8XC,Nippon India Index Fund Sensex Plan Direct Plan Annual Dividend Reinvestment Plan,INF204K01K72
23990,F00000Z8XD,Nippon India Index Fund Sensex Plan Direct Plan Half Yearly Dividend Reinvestment Plan,INF204K01L06
23991,F00000Z8XE,Nippon India Index Fund Sensex Plan Direct Plan Quarterly Dividend Reinvestment Plan,INF204K01L22
23992,F00000Z8XF,Nippon India Index Fund Sensex Plan Half Yearly Dividend Reinvestment,INF204K01IS3
23993,F00000Z8XG,Nippon India Index Fund Sensex Plan Quarterly Dividend Reinvestment,INF204K01IR5
23994,F00000Z92E,SBI Nifty Index Fund Direct Dividend Reinvestment,INF200K01TD0
23995,F00000Z92F,SBI Nifty Index Fund Regular Dividend Reinvestment,INF200K01552
23996,F00000Z98J,Taurus Nifty Index Fund Dividend Reinvestment Option,INF044D01922
23997,F00000Z98I,Taurus Nifty Index Fund-Direct Plan-Dividend Reinvestment Option,INF044D01CS1
23998,F00000Z9CV,UTI Nifty Index Fund Regular Plan Dividend Reinvestment,INF789F01JM4
23999,F00000Z9CU,UTI Nifty Index Fund-Direct Income Reinvestment,INF789F01WZ9
24001,F00000Z7ZN,Franklin India Pension Plan Direct Dividend Reinvestment,
24005,F000010MXT,L&T Emerging Opportunities Fund - Series II Direct Dividend Sweep,
24006,F000010MXS,L&T Emerging Opportunities Fund - Series II Regular Dividend Sweep,
24018,F00000ZBYH,UTI Fixed Income Interval Fund Monthly Plan I - Dividend Reinvestment Option - Direct,
24019,F00000ZBYI,UTI Fixed Income Interval Fund Monthly Plan I - Regular Dividend Reinvestment,
